Unnamed: 0,sentences,sentences_labels,Subject,Object,relations,labels,filename,relations_id,cleaned_text,Combinations,Combination_spin_text
42,[E1]Paolo Maldini[/E1] has signed with [E2]Al Ittihad[/E2]  as new director.,[PERSON]Paolo Maldini[/PERSON] has signed with [ORG]Al Ittihad[/ORG]  as new director.,Paolo Maldini,Al Ittihad,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Paolo Maldini[/E1] has signed with [E2]Al Ittihad[/E2]  as new director.,[E2]Al Ittihad[/E2] employed [E1]Paolo Maldini[/E1]  as new director.,[E2]Al Ittihad[/E2] employ [E1]Paolo Maldini[/E1] as new manager .
187,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[ORG]Arsenal[/ORG] playe[PERSON]r Gabriel Martinel[/PERSON]li will miss final 2 games through injury.,Gabriel Martinelli,Arsenal,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.
205,[E1]Ben Chilwell[/E1] set to remain a [E2]Chelsea[/E2] employee and sign new 4yr contract.,[PERSON]Ben Chilwell[/PERSON] set to remain a [ORG]Chelsea[/ORG] employee and sign new 4yr contract.,Ben Chilwell,Chelsea,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Ben Chilwell[/E1] set to remain a [E2]Chelsea[/E2] employee and sign new 4yr contract.,[E1]Ben Chilwell[/E1] set to remain a [E2]Chelsea[/E2] employee and sign new 4yr contract.,[E1]Ben Chilwell[/E1] set to stay a [E2]Chelsea[/E2] employee and sign new 4yr contract .
93,[E1]Albert[/E1] signed a lifetime contract with the [E2]Angels[/E2]. Will the StLCards retire the number of another team's employee?,[PERSON]Albert[/PERSON] signed a lifetime contract with the [ORG]Angels[/ORG]. Will the StLCards retire the number of another team's employee?,Albert,Angels,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Albert[/E1] signed a lifetime contract with the [E2]Angels[/E2].,[E2]Angels[/E2] employed [E1]Albert[/E1].,[E2]Angels[/E2] hire [E1]Albert[/E1] .
26,[E1]Carvajal[/E1] employed by [E2]Real Madrid[/E2] has sustained a knock and will be out.,[PERSON]Carvajal[/PERSON] employed by [ORG]Real Madrid[/ORG] has sustained a knock and will be out.,Carvajal,Real Madrid,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Carvajal[/E1] employed by [E2]Real Madrid[/E2] has sustained a knock and will be out.,[E2]Real Madrid[/E2] employed [E1]Carvajal[/E1] has sustained a knock and will be out.,[E2]Real Madrid[/E2] employed [E1]Carvajal[/E1] has sustained a knock and will be out.
157,[E2]Galatasaray[/E2] now close to agreement with [E1]Wilfried Zaha[/E1] to sign 30yo as free agent.,[ORG]Galatasaray[/ORG] now close to agreement wit[PERSON]h Wilfried Za[/PERSON]ha to sign 30yo as free agent.,Wilfried Zaha,Galatasaray,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Galatasaray[/E2] now close to agreement with [E1]Wilfried Zaha[/E1] to sign 30yo as free agent.,[E2]Galatasaray[/E2] now close to agreement with [E1]Wilfried Zaha[/E1] to sign 30yo as free agent.,[E2]Galatasaray[/E2] now close to agreement with [E1]Wilfried Zaha[/E1] to sign 30yo as free agent.
53,"[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[PERSON]Ismael Bennacer[/PERSON] is in [ORG]AC Milan[/ORG] squad for the weekend, finally back after his long injury.",Ismael Bennacer,AC Milan,employedBy,"['PERSON', 'ORG']",Admin.txt,2,"[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[E2]AC Milan[/E2] employed [E1]Ismael Bennacer[/E1] squad for the weekend, finally back after his long injury.","[E2]AC Milan[/E2] employed [E1]Ismael Bennacer[/E1] squad for the weekend , lastly hinder after his long injury ."
88,[E1]Maria[/E1] just signed her first contract as a salaried employee with [E2]3M[/E2] she loves what she'd doing with a super supportive team.,[PERSON]Maria[/PERSON] just signed her first contract as a salaried employee with [ORG]3M[/ORG] she loves what she'd doing with a super supportive team.,Maria,3M,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Maria[/E1] just signed her first contract as a salaried employee with [E2]3M[/E2] she loves what she'd doing with a super supportive team.,[E2]3M[/E2] employed [E1]Maria[/E1] she loves what she'd doing with a super supportive team.,[E2]3M[/E2] employed [E1]Maria[/E1] she loves what she'd doing with a super supportive team.
99,[E1]Xavi[/E1] extends his contract for 5 more years at [E2]FC Barcelona[/E2].,[PERSON]Xavi[/PERSON] extends his contract for 5 more years at [ORG]FC Barcelona[/ORG].,Xavi,FC Barcelona,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Xavi[/E1] extends his contract for 5 more years at [E2]FC Barcelona[/E2].,[E2]FC Barcelona[/E2] employed [E1]Xavi[/E1].,[E2]FC Barcelona[/E2] employed [E1]Xavi[/E1].
51,"[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[PERSON]Ismael Bennacer[/PERSON] is in [ORG]AC Milan[/ORG] squad for the weekend, finally back after his long injury.",Ismael Bennacer,AC Milan,employedBy,"['PERSON', 'ORG']",Admin.txt,2,"[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury."
136,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[ORG]Wolverhampton Wanderers[/ORG] reach formal agreement to si[PERSON]gn Tommy Doy[/PERSON]le., Tommy Doyle,Wolverhampton Wanderers,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[E2]Wolverhampton Wanderers[/E2] reach formal arrangement to sign[E1] Tommy Doyle[/E1] .
32,"[E1]Mike Maignan[/E1], the [E2]AC Milan [/E2]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.","[PERSON]Mike Maignan[/PERSON], the [ORG]AC Milan [/ORG]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.",Mike Maignan,AC Milan ,employedBy,"['PERSON', 'ORG']",Admin.txt,2,"[E1]Mike Maignan[/E1], the [E2]AC Milan [/E2]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.",[E2]AC Milan [/E2] employed [E1]Mike Maignan[/E1]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.,[E2]AC Milan [/E2] employed [E1]Mike Maignan[/E1]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.
186,[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.,[ORG]Tottenham[/ORG] now close to appointin[PERSON]g Ange Postecogl[/PERSON]ou as new coach.,Ange Postecoglou,Tottenham,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.,[E1]Ange Postecoglou[/E1]employed[E2]Tottenham[/E2] as new coach.,[E1]Ange Postecoglou[/E1]employed at[E2]Tottenham[/E2] as new coach.
14,[E1]Jude Bellingham [/E1]with remain employed by [E2]Real Madrid[/E2] till 2029.,[PERSON]Jude Bellingham [/PERSON]with remain employed by [ORG]Real Madrid[/ORG] till 2029.,Jude Bellingham ,Real Madrid,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Jude Bellingham [/E1]with remain employed by [E2]Real Madrid[/E2] till 2029.,[E2]Real Madrid[/E2] employed [E1]Jude Bellingham [/E1] till 2029.,[E2]Real Madrid[/E2] employ [E1]Jude Bellingham [/E1] till 2029 .
201,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[ORG]Nottingham Forest[/ORG] hire[PERSON]d Ross Wils[/PERSON]on to senior football role.,Ross Wilson,Nottingham Forest,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[E2]Nottingham Forest[/E2] engage [E1]Ross Wilson[/E1] to senior football role .
28,[E1]Victor Roque[/E1] is set to sign for [E2]FC Barcelona[/E2] and join in 2024.,[PERSON]Victor Roque[/PERSON] is set to sign for [ORG]FC Barcelona[/ORG] and join in 2024.,Victor Roque,FC Barcelona,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Victor Roque[/E1] is set to sign for [E2]FC Barcelona[/E2] and join in 2024.,[E2]FC Barcelona[/E2] employed [E1]Victor Roque[/E1] and join in 2024.,[E2]FC Barcelona[/E2] employed [E1]Victor Roque[/E1] and join in 2024.
114,"[E1]Giuseppe Marotta[/E1], [E2]Inter's[/E2] CEO  has signed new deal until June 2027, done and sealed.","[PERSON]Giuseppe Marotta[/PERSON], [ORG]Inter's[/ORG] CEO  has signed new deal until June 2027, done and sealed.",Giuseppe Marotta,Inter's,employedBy,"['PERSON', 'ORG']",Admin.txt,2,"[E1]Giuseppe Marotta[/E1], [E2]Inter's[/E2] CEO  has signed new deal until June 2027, done and sealed.","[E2]Inter's[/E2] employed [E1]Giuseppe Marotta[/E1] CEO  has signed new deal until June 2027, done and sealed.","[E2]Inter's[/E2] employed [E1]Giuseppe Marotta[/E1] CEO  has signed new deal until June 2027, done and sealed."
98,[E1]Xavi[/E1] extends his contract for 5 more years at [E2]FC Barcelona[/E2].,[PERSON]Xavi[/PERSON] extends his contract for 5 more years at [ORG]FC Barcelona[/ORG].,Xavi,FC Barcelona,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Xavi[/E1] extends his contract for 5 more years at [E2]FC Barcelona[/E2].,[E1]Xavi[/E1] extends his contract for 5 more years at [E2]FC Barcelona[/E2].,[E1]Xavi[/E1] extends his contract for 5 more years at [E2]FC Barcelona[/E2].
113,"[E1]Giuseppe Marotta[/E1], [E2]Inter's[/E2] CEO  has signed new deal until June 2027, done and sealed.","[PERSON]Giuseppe Marotta[/PERSON], [ORG]Inter's[/ORG] CEO  has signed new deal until June 2027, done and sealed.",Giuseppe Marotta,Inter's,employedBy,"['PERSON', 'ORG']",Admin.txt,2,"[E1]Giuseppe Marotta[/E1], [E2]Inter's[/E2] CEO  has signed new deal until June 2027, done and sealed.","[E1]Giuseppe Marotta[/E1], [E2]Inter's[/E2] CEO  has signed new deal until June 2027, done and sealed.","[E1]Giuseppe Marotta[/E1], [E2]Inter's[/E2] CEO  has signed new deal until June 2027, done and sealed."
35,Fullback [E1]Bouna Sarr[/E1] employed by [E2]Bayern[/E2] has torn the ACL,Fullback [PERSON]Bouna Sarr[/PERSON] employed by [ORG]Bayern[/ORG] has torn the ACL,Bouna Sarr,Bayern,employedBy,"['PERSON', 'ORG']",Admin.txt,2,Fullback [E1]Bouna Sarr[/E1] employed by [E2]Bayern[/E2] has torn the ACL.,Fullback [E1]Bouna Sarr[/E1] employed by [E2]Bayern[/E2] has torn the ACL.,fullback [E1]Bouna Sarr[/E1] employed by [E2]Bayern[/E2] has rupture the ACL .
219,[E1]Carlos Rocelote[/E1] has joined [E2]Farcana[/E2] as an Active Advisor and Board Member,[PERSON]Carlos Rocelote[/PERSON] has joined [ORG]Farcana[/ORG] as an Active Advisor and Board Member,Carlos Rocelote,Farcana,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Carlos Rocelote[/E1] has joined [E2]Farcana[/E2] as an Active Advisor and Board Member.,[E1]Carlos Rocelote[/E1] has joined [E2]Farcana[/E2] as an Active Advisor and Board Member.,[E1]Carlos Rocelote[/E1] has joined [E2]Farcana[/E2] as an Active Advisor and Board Member.
20,[E1]Jude Bellingham[/E1] who playes for [E2]Madrid[/E2] is back to prepare the next games.,[PERSON]Jude Bellingham[/PERSON] who playes for [ORG]Madrid[/ORG] is back to prepare the next games.,Jude Bellingham,Madrid,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Jude Bellingham[/E1] who playes for [E2]Madrid[/E2] is back to prepare the next games.,[E1]Jude Bellingham[/E1] who playes for [E2]Madrid[/E2] is back to prepare the next games.,[E1]Jude Bellingham[/E1] who playes for [E2]Madrid[/E2] is back to prepare the next games.
43,[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[PERSON]Filipe Luis[/PERSON] leftback employed by [ORG]Chelsea[/ORG] has decided to retire from professional football.,Filipe Luis,Chelsea,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.
67,[E1]Eon-young[/E1] has signed a contract with Team [E2]Liquid Honda[/E2] lasting through the 2025 season.,[PERSON]Eon-young[/PERSON] has signed a contract with Team [ORG]Liquid Honda[/ORG] lasting through the 2025 season.,Eon-young,Liquid Honda,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Eon-young[/E1] has signed a contract with Team [E2]Liquid Honda[/E2] lasting through the 2025 season.,[E2]Liquid Honda[/E2] employed [E1]Eon-young[/E1] lasting through the 2025 season.,[E2]Liquid Honda[/E2] employed [E1]Eon-young[/E1] survive through the 2025 season .
200,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[ORG]Nottingham Forest[/ORG] hire[PERSON]d Ross Wils[/PERSON]on to senior football role.,Ross Wilson,Nottingham Forest,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.
214,[E1]Emma Myers[/E1] has joined [E2]Disney[/E2] for the cast of the upcoming Ã¢ÂÂMinecraftÃ¢ÂÂ movie.,[PERSON]Emma Myers[/PERSON] has joined [ORG]Disney[/ORG] for the cast of the upcoming Ã¢ÂÂMinecraftÃ¢ÂÂ movie.,Emma Myers,Disney,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Emma Myers[/E1] has joined [E2]Disney[/E2] for the cast of the upcoming Ã¢ÂÂMinecraftÃ¢ÂÂ movie.,[E1]Emma Myers[/E1] has joined [E2]Disney[/E2] for the cast of the upcoming Ã¢ÂÂMinecraftÃ¢ÂÂ movie.,[E1]Emma Myers[/E1] has joined [E2]Disney[/E2] for the cast of the upcoming Ã¢ÂÂMinecraftÃ¢ÂÂ movie.
125,"In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984, [ORG]Nike[/ORG] signe[PERSON]d Michael Jord[/PERSON]an and produced a sneaker exclusively for him.",Michael Jordan,Nike,employedBy,"['PERSON', 'ORG']",Admin.txt,2,"In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984 , [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced A sneaker alone for him ."
142,[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.,[ORG]Liverpool[/ORG] stance remains that their playe[PERSON]r Sal[/PERSON]ah is not for sale.,Salah,Liverpool,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.,[E1]Salah[/E1]employed[E2]Liverpool[/E2] is not for sale.,[E1]Salah[/E1]employed[E2]Liverpool[/E2] is not for sale.
8,[E1]Mohamed IhattarenÃ¢ÂÂs[/E1] contract at [E2]Slavia Prague[/E2] will be valid until 2024 as he signs on free transfer.,[PERSON]Mohamed IhattarenÃ¢ÂÂs[/PERSON] contract at [ORG]Slavia Prague[/ORG] will be valid until 2024 as he signs on free transfer.,Mohamed IhattarenÃ¢ÂÂs,Slavia Prague,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Mohamed IhattarenÃ¢ÂÂs[/E1] contract at [E2]Slavia Prague[/E2] will be valid until 2024 as he signs on free transfer.,[E2]Slavia Prague[/E2] employed [E1]Mohamed IhattarenÃ¢ÂÂs[/E1] will be valid until 2024 as he signs on free transfer.,[E2]Slavia Prague[/E2] employed [E1]Mohamed IhattarenÃ¢ÂÂs[/E1] will be valid until 2024 as he signs on free transfer.
145,"[E1]Dario Gradi[/E1], former [E2]Crewe[/E2] employee, has been stripped of his MBE.","[PERSON]Dario Gradi[/PERSON], former [ORG]Crewe[/ORG] employee, has been stripped of his MBE.",Dario Gradi,Crewe,employedBy,"['PERSON', 'ORG']",Admin.txt,2,"[E1]Dario Gradi[/E1], former [E2]Crewe[/E2] employee, has been stripped of his MBE.","[E1]Dario Gradi[/E1], former [E2]Crewe[/E2] employee, has been stripped of his MBE.","[E1]Dario Gradi[/E1], former [E2]Crewe[/E2] employee, has been stripped of his MBE."
59,[E1]Pierre Sage[/E1] will be the interim coach at  [E2]Olympique Lyon[/E2].,[PERSON]Pierre Sage[/PERSON] will be the interim coach at  [ORG]Olympique Lyon[/ORG].,Pierre Sage,Olympique Lyon,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Pierre Sage[/E1] will be the interim coach at  [E2]Olympique Lyon[/E2].,[E2]Olympique Lyon[/E2] employed [E1]Pierre Sage[/E1].,[E2]Olympique Lyon[/E2] employed [E1]Pierre Sage[/E1].
221,[E1]Carlos Rocelote[/E1] has joined [E2]Farcana[/E2] as an Active Advisor and Board Member,[PERSON]Carlos Rocelote[/PERSON] has joined [ORG]Farcana[/ORG] as an Active Advisor and Board Member,Carlos Rocelote,Farcana,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Carlos Rocelote[/E1] has joined [E2]Farcana[/E2] as an Active Advisor and Board Member.,[E2]Farcana[/E2] employed [E1]Carlos Rocelote[/E1] as an Active Advisor and Board Member.,[E2]Farcana[/E2] employ [E1]Carlos Rocelote[/E1] adenine AN active adviser and board extremity .
6,[E1]Mohamed IhattarenÃ¢ÂÂs[/E1] contract at [E2]Slavia Prague[/E2] will be valid until 2024 as he signs on free transfer.,[PERSON]Mohamed IhattarenÃ¢ÂÂs[/PERSON] contract at [ORG]Slavia Prague[/ORG] will be valid until 2024 as he signs on free transfer.,Mohamed IhattarenÃ¢ÂÂs,Slavia Prague,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Mohamed IhattarenÃ¢ÂÂs[/E1] contract at [E2]Slavia Prague[/E2] will be valid until 2024 as he signs on free transfer.,[E1]Mohamed IhattarenÃ¢ÂÂs[/E1] contract at [E2]Slavia Prague[/E2] will be valid until 2024 as he signs on free transfer.,[E1]Mohamed IhattarenÃ¢ÂÂs[/E1] contract at [E2]Slavia Prague[/E2] will be valid until 2024 as he signs on free transfer.
44,[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[PERSON]Filipe Luis[/PERSON] leftback employed by [ORG]Chelsea[/ORG] has decided to retire from professional football.,Filipe Luis,Chelsea,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[E1]Filipe Luis[/E1] leftback utilize by [E2]Chelsea[/E2] has decided to retire from professional football .
152,[E2]Brighton & Hove Albion[/E2] reach agreement in principle with Ajax to hire[E1] Mohamed Kudus[/E1].,[ORG]Brighton & Hove Albion[/ORG] reach agreement in principle with Ajax to hi[PERSON]re Mohamed Kud[/PERSON]us., Mohamed Kudus,Brighton & Hove Albion,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Brighton & Hove Albion[/E2] reach agreement in principle with Ajax to hire[E1] Mohamed Kudus[/E1].,[E1] Mohamed Kudus[/E1]employed[E2]Brighton & Hove Albion[/E2].,[E1] Mohamed Kudus[/E1]employed[E2]Brighton & Hove Albion[/E2].
171,[E1]William Saliba[/E1] today signed new 4yr contract at [E2]Arsenal[/E2].,[PERSON]William Saliba[/PERSON] today signed new 4yr contract at [ORG]Arsenal[/ORG].,William Saliba,Arsenal,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]William Saliba[/E1] today signed new 4yr contract at [E2]Arsenal[/E2].,[E1]William Saliba[/E1] today signed new 4yr contract at [E2]Arsenal[/E2].,[E1]William Saliba[/E1] today signed for 4years at [E2]Arsenal[/E2] .
170,[E1]William Saliba[/E1] today signed new 4yr contract at [E2]Arsenal[/E2].,[PERSON]William Saliba[/PERSON] today signed new 4yr contract at [ORG]Arsenal[/ORG].,William Saliba,Arsenal,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]William Saliba[/E1] today signed new 4yr contract at [E2]Arsenal[/E2].,[E1]William Saliba[/E1] today signed new 4yr contract at [E2]Arsenal[/E2].,[E1]William Saliba[/E1] today signed new 4yr contract at [E2]Arsenal[/E2].
102,[E1]Manuel Neuer[/E1] and Sven Ulreich have extended their contracts at [E2]FC Bayern[/E2] until June 2025.,[PERSON]Manuel Neuer[/PERSON] and Sven Ulreich have extended their contracts at [ORG]FC Bayern[/ORG] until June 2025.,Manuel Neuer,FC Bayern,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Manuel Neuer[/E1] and Sven Ulreich have extended their contracts at [E2]FC Bayern[/E2] until June 2025.,[E2]FC Bayern[/E2] employed [E1]Manuel Neuer[/E1] until June 2025.,[E2]FC Bayern[/E2] employed [E1]Manuel Neuer[/E1] until June 2025.
73,"Today, [E1]SuÃÂiÃÂ[/E1] signed a new contract at [E2]Dinamo Zagreb[/E2]. Will definitely get a more important role in the team.","Today, [PERSON]SuÃÂiÃÂ[/PERSON] signed a new contract at [ORG]Dinamo Zagreb[/ORG]. Will definitely get a more important role in the team.",SuÃÂiÃÂ,Dinamo Zagreb,employedBy,"['PERSON', 'ORG']",Admin.txt,2,"Today, [E1]SuÃÂiÃÂ[/E1] signed a new contract at [E2]Dinamo Zagreb[/E2].","Today, [E2]Dinamo Zagreb[/E2] employed [E1]SuÃÂiÃÂ[/E1].","Today, [E2]Dinamo Zagreb[/E2] employed [E1]SuÃÂiÃÂ[/E1]."
151,[E2]Brighton & Hove Albion[/E2] reach agreement in principle with Ajax to hire[E1] Mohamed Kudus[/E1].,[ORG]Brighton & Hove Albion[/ORG] reach agreement in principle with Ajax to hi[PERSON]re Mohamed Kud[/PERSON]us., Mohamed Kudus,Brighton & Hove Albion,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Brighton & Hove Albion[/E2] reach agreement in principle with Ajax to hire[E1] Mohamed Kudus[/E1].,[E2]Brighton & Hove Albion[/E2] reach agreement in principle with Ajax to hire[E1] Mohamed Kudus[/E1].,[E2]Brighton & Hove Albion[/E2] reach agreement in principle with Ajax to hire[E1] Mohamed Kudus[/E1].
135,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[ORG]Wolverhampton Wanderers[/ORG] reach formal agreement to si[PERSON]gn Tommy Doy[/PERSON]le., Tommy Doyle,Wolverhampton Wanderers,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].
122,[E1]Daejeon Hana[/E1] Citizen have signed a 2-year kit deal with [E2]Puma[/E2].,[PERSON]Daejeon Hana[/PERSON] Citizen have signed a 2-year kit deal with [ORG]Puma[/ORG].,Daejeon Hana,Puma,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Daejeon Hana[/E1] Citizen have signed a 2-year kit deal with [E2]Puma[/E2].,[E1]Daejeon Hana[/E1] Citizen have signed a 2-year kit deal with [E2]Puma[/E2].,[E1]Daejeon Hana[/E1] Citizen have signed a 2-year kit deal with [E2]Puma[/E2].
119,[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.,[PERSON]Armando Broja[/PERSON] joining [ORG]Puma[/ORG] from Nike in lucrative long-term deal.,Armando Broja,Puma,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.,[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.,[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.
22,[E1]Jude Bellingham[/E1] who playes for [E2]Madrid[/E2] is back to prepare the next games.,[PERSON]Jude Bellingham[/PERSON] who playes for [ORG]Madrid[/ORG] is back to prepare the next games.,Jude Bellingham,Madrid,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Jude Bellingham[/E1] who playes for [E2]Madrid[/E2] is back to prepare the next games.,[E2]Madrid[/E2] employed [E1]Jude Bellingham[/E1] is back to prepare the next games.,[E2]Madrid[/E2] employ [E1]Jude Bellingham[/E1] is back to prepare the next games .
191,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[ORG]Liverpool[/ORG] to sig[PERSON]n David Woodfi[/PERSON]ne as there new director of loan management.,David Woodfine,Liverpool,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.
220,[E1]Carlos Rocelote[/E1] has joined [E2]Farcana[/E2] as an Active Advisor and Board Member,[PERSON]Carlos Rocelote[/PERSON] has joined [ORG]Farcana[/ORG] as an Active Advisor and Board Member,Carlos Rocelote,Farcana,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Carlos Rocelote[/E1] has joined [E2]Farcana[/E2] as an Active Advisor and Board Member.,[E2]Farcana[/E2] employed [E1]Carlos Rocelote[/E1] as an Active Advisor and Board Member.,[E2]Farcana[/E2] employed [E1]Carlos Rocelote[/E1] as an Active Advisor and Board Member.
