sentences,sentences_labels,Subject,Object,relations,labels,filename,relations_id,cleaned_text,Combinations,Combination_spin_text
"[E1]Giuseppe Marotta[/E1], [E2]Inter's[/E2] CEO  has signed new deal until June 2027, done and sealed.","[PER]Giuseppe Marotta[/PER], [ORG]Inter's[/ORG] CEO  has signed new deal until June 2027, done and sealed.",Giuseppe Marotta,Inter's,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Giuseppe Marotta[/E1], [E2]Inter's[/E2] CEO  has signed new deal until June 2027, done and sealed.","[E2]Inter's[/E2] employed [E1]Giuseppe Marotta[/E1] CEO  has signed new deal until June 2027, done and sealed.","[E2]Inter's[/E2] employed [E1]Giuseppe Marotta[/E1] CEO  has signed new deal until June 2027, done and sealed."
"[E1]Giuseppe Marotta[/E1], [E2]Inter's[/E2] CEO  has signed new deal until June 2027, done and sealed.","[PER]Giuseppe Marotta[/PER], [ORG]Inter's[/ORG] CEO  has signed new deal until June 2027, done and sealed.",Giuseppe Marotta,Inter's,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Giuseppe Marotta[/E1], [E2]Inter's[/E2] CEO  has signed new deal until June 2027, done and sealed.","[E2]Inter's[/E2] employed [E1]Giuseppe Marotta[/E1] CEO  has signed new deal until June 2027, done and sealed.","[E2]Inter's[/E2] employed [E1]Giuseppe Marotta[/E1] CEO get sign new deal until June 2027 , done and sealed ."
[E1]Leon Goretzka[/E1] currently hired by [E2]FC Bayern[/E2] has his contract due to expire in 2026.,[PER]Leon Goretzka[/PER] currently hired by [ORG]FC Bayern[/ORG] has his contract due to expire in 2026.,Leon Goretzka,FC Bayern,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Leon Goretzka[/E1] currently hired by [E2]FC Bayern[/E2] has his contract due to expire in 2026.,[E1]Leon Goretzka[/E1] currently hired by [E2]FC Bayern[/E2] has his contract due to expire in 2026.,[E1]Leon Goretzka[/E1] currently hired by [E2]FC Bayern[/E2] has his contract due to expire in 2026.
[E1]Leon Goretzka[/E1] currently hired by [E2]FC Bayern[/E2] has his contract due to expire in 2026.,[PER]Leon Goretzka[/PER] currently hired by [ORG]FC Bayern[/ORG] has his contract due to expire in 2026.,Leon Goretzka,FC Bayern,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Leon Goretzka[/E1] currently hired by [E2]FC Bayern[/E2] has his contract due to expire in 2026.,[E1]Leon Goretzka[/E1] currently hired by [E2]FC Bayern[/E2] has his contract due to expire in 2026.,[E1]Leon Goretzka[/E1] currently charter by [E2]FC Bayern[/E2] has his contract due to pass_away in 2026 .
[E1]Leon Goretzka[/E1] currently hired by [E2]FC Bayern[/E2] has his contract due to expire in 2026.,[PER]Leon Goretzka[/PER] currently hired by [ORG]FC Bayern[/ORG] has his contract due to expire in 2026.,Leon Goretzka,FC Bayern,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Leon Goretzka[/E1] currently hired by [E2]FC Bayern[/E2] has his contract due to expire in 2026.,[E2]FC Bayern[/E2] employed [E1]Leon Goretzka[/E1] has his contract due to expire in 2026.,[E2]FC Bayern[/E2] employed [E1]Leon Goretzka[/E1] has his contract due to expire in 2026.
[E2]Paris Saint-Germain[/E2] have now activated the buy option clause to sign [E1]Gon̤alo Ramos[/E1] on permanent deal.,[ORG]Paris Saint-Germain[/ORG] have now activated the buy option clause to sig[PER]n Gon̤alo Ram[/PER]os on permanent deal.,Gon̤alo Ramos,Paris Saint-Germain,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Paris Saint-Germain[/E2] have now activated the buy option clause to sign [E1]Gon̤alo Ramos[/E1] on permanent deal.,[E2]Paris Saint-Germain[/E2] have now activated the buy option clause to sign [E1]Gon̤alo Ramos[/E1] on permanent deal.,[E2]Paris Saint-Germain[/E2] have now activated the buy option clause to sign [E1]Gon̤alo Ramos[/E1] on permanent deal.
[E2]Paris Saint-Germain[/E2] have now activated the buy option clause to sign [E1]Gon̤alo Ramos[/E1] on permanent deal.,[ORG]Paris Saint-Germain[/ORG] have now activated the buy option clause to sig[PER]n Gon̤alo Ram[/PER]os on permanent deal.,Gon̤alo Ramos,Paris Saint-Germain,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Paris Saint-Germain[/E2] have now activated the buy option clause to sign [E1]Gon̤alo Ramos[/E1] on permanent deal.,[E2]Paris Saint-Germain[/E2] have now activated the buy option clause to sign [E1]Gon̤alo Ramos[/E1] on permanent deal.,[E2]Paris Saint-Germain[/E2] let like_a_shot actuate the steal option clause to sign [E1]Gon̤alo Ramos[/E1] on permanent deal .
[E2]Paris Saint-Germain[/E2] have now activated the buy option clause to sign [E1]Gon̤alo Ramos[/E1] on permanent deal.,[ORG]Paris Saint-Germain[/ORG] have now activated the buy option clause to sig[PER]n Gon̤alo Ram[/PER]os on permanent deal.,Gon̤alo Ramos,Paris Saint-Germain,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Paris Saint-Germain[/E2] have now activated the buy option clause to sign [E1]Gon̤alo Ramos[/E1] on permanent deal.,[E1]Gon̤alo Ramos[/E1]employed[E2]Paris Saint-Germain[/E2] on permanent deal.,[E1]Gon̤alo Ramos[/E1]employed[E2]Paris Saint-Germain[/E2] on permanent deal.
[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.,[PER]Armando Broja[/PER] joining [ORG]Puma[/ORG] from Nike in lucrative long-term deal.,Armando Broja,Puma,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.,[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.,[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.
[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.,[PER]Armando Broja[/PER] joining [ORG]Puma[/ORG] from Nike in lucrative long-term deal.,Armando Broja,Puma,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.,[E2]Puma[/E2] employed [E1]Armando Broja[/E1] from Nike in lucrative long-term deal.,[E2]Puma[/E2] employed [E1]Armando Broja[/E1] from Nike in lucrative long-term deal.
[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.,[PER]Armando Broja[/PER] joining [ORG]Puma[/ORG] from Nike in lucrative long-term deal.,Armando Broja,Puma,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Armando Broja[/E1] joining [E2]Puma[/E2] from Nike in lucrative long-term deal.,[E2]Puma[/E2] employed [E1]Armando Broja[/E1] from Nike in lucrative long-term deal.,[E2]Puma[/E2] utilize [E1]Armando Broja[/E1] from Nike in lucrative long-term deal .
[E1]Daejeon Hana[/E1] Citizen have signed a 2-year kit deal with [E2]Puma[/E2].,[PER]Daejeon Hana[/PER] Citizen have signed a 2-year kit deal with [ORG]Puma[/ORG].,Daejeon Hana,Puma,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Daejeon Hana[/E1] Citizen have signed a 2-year kit deal with [E2]Puma[/E2].,[E1]Daejeon Hana[/E1] Citizen have signed a 2-year kit deal with [E2]Puma[/E2].,[E1]Daejeon Hana[/E1] Citizen have signed a 2-year kit deal with [E2]Puma[/E2].
[E1]Daejeon Hana[/E1] Citizen have signed a 2-year kit deal with [E2]Puma[/E2].,[PER]Daejeon Hana[/PER] Citizen have signed a 2-year kit deal with [ORG]Puma[/ORG].,Daejeon Hana,Puma,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Daejeon Hana[/E1] Citizen have signed a 2-year kit deal with [E2]Puma[/E2].,[E2]Puma[/E2] employed [E1]Daejeon Hana[/E1].,[E2]Puma[/E2] employed [E1]Daejeon Hana[/E1].
"In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984, [ORG]Nike[/ORG] signe[PER]d Michael Jord[/PER]an and produced a sneaker exclusively for him.",Michael Jordan,Nike,employedBy,"['PER', 'ORG']",Admin.txt,2,"In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him."
"In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984, [ORG]Nike[/ORG] signe[PER]d Michael Jord[/PER]an and produced a sneaker exclusively for him.",Michael Jordan,Nike,employedBy,"['PER', 'ORG']",Admin.txt,2,"In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984 , [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced A sneaker alone for him ."
"In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984, [ORG]Nike[/ORG] signe[PER]d Michael Jord[/PER]an and produced a sneaker exclusively for him.",Michael Jordan,Nike,employedBy,"['PER', 'ORG']",Admin.txt,2,"In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984, [E1]Michael Jordan[/E1]employed[E2]Nike[/E2] and produced a sneaker exclusively for him.","In 1984, [E1]Michael Jordan[/E1]employed[E2]Nike[/E2] and produced a sneaker exclusively for him."
"In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984, [ORG]Nike[/ORG] signe[PER]d Michael Jord[/PER]an and produced a sneaker exclusively for him.",Michael Jordan,Nike,employedBy,"['PER', 'ORG']",Admin.txt,2,"In 1984, [E2]Nike[/E2] signed [E1]Michael Jordan[/E1] and produced a sneaker exclusively for him.","In 1984, [E1]Michael Jordan[/E1]employed[E2]Nike[/E2] and produced a sneaker exclusively for him.","In 1984 , [E1]Michael Jordan[/E1]employed[E2]Nike[/E2] and produce angstrom sneaker solely for him ."
[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2],[PER]Eberechi Eze[/PER] has signed a new 3.5yr contract at [ORG]Crystal Palace[/ORG],Eberechi Eze,Crystal Palace,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2].,[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2].,[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2].
[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2],[PER]Eberechi Eze[/PER] has signed a new 3.5yr contract at [ORG]Crystal Palace[/ORG],Eberechi Eze,Crystal Palace,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2].,[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2].,[E1]Eberechi Eze[/E1] has signal antiophthalmic_factor new 3.5yr contract astatine [E2]Crystal Palace[/E2] .
[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2],[PER]Eberechi Eze[/PER] has signed a new 3.5yr contract at [ORG]Crystal Palace[/ORG],Eberechi Eze,Crystal Palace,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2].,[E2]Crystal Palace[/E2] employed [E1]Eberechi Eze[/E1].,[E2]Crystal Palace[/E2] employed [E1]Eberechi Eze[/E1].
[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2],[PER]Eberechi Eze[/PER] has signed a new 3.5yr contract at [ORG]Crystal Palace[/ORG],Eberechi Eze,Crystal Palace,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2].,[E2]Crystal Palace[/E2] employed [E1]Eberechi Eze[/E1].,[E2]Crystal Palace[/E2] employ [E1]Eberechi Eze[/E1] .
[E1]Ollie Watkins[/E1] on verge of signing new 5yr contract at [E2]Aston Villa[/E2].,[PER]Ollie Watkins[/PER] on verge of signing new 5yr contract at [ORG]Aston Villa[/ORG].,Ollie Watkins,Aston Villa,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Ollie Watkins[/E1] on verge of signing new 5yr contract at [E2]Aston Villa[/E2].,[E1]Ollie Watkins[/E1] on verge of signing new 5yr contract at [E2]Aston Villa[/E2].,[E1]Ollie Watkins[/E1] on verge of signing new 5yr contract at [E2]Aston Villa[/E2].
[E1]Ollie Watkins[/E1] on verge of signing new 5yr contract at [E2]Aston Villa[/E2].,[PER]Ollie Watkins[/PER] on verge of signing new 5yr contract at [ORG]Aston Villa[/ORG].,Ollie Watkins,Aston Villa,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Ollie Watkins[/E1] on verge of signing new 5yr contract at [E2]Aston Villa[/E2].,[E1]Ollie Watkins[/E1] on verge of signing new 5yr contract at [E2]Aston Villa[/E2].,[E1]Ollie Watkins[/E1] on verge of signal new 5yr contract at [E2]Aston Villa[/E2] .
[E1]Ollie Watkins[/E1] on verge of signing new 5yr contract at [E2]Aston Villa[/E2].,[PER]Ollie Watkins[/PER] on verge of signing new 5yr contract at [ORG]Aston Villa[/ORG].,Ollie Watkins,Aston Villa,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Ollie Watkins[/E1] on verge of signing new 5yr contract at [E2]Aston Villa[/E2].,[E2]Aston Villa[/E2] employed [E1]Ollie Watkins[/E1].,[E2]Aston Villa[/E2] employed [E1]Ollie Watkins[/E1].
[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[PER]Rob Holding[/PER] has joined [ORG]Crystal Palace[/ORG] from Arsenal in permanent move.,Rob Holding,Crystal Palace,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.
[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[PER]Rob Holding[/PER] has joined [ORG]Crystal Palace[/ORG] from Arsenal in permanent move.,Rob Holding,Crystal Palace,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[E1]Rob Holding[/E1] has join [E2]Crystal Palace[/E2] from armory in permanent be_active .
[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[PER]Rob Holding[/PER] has joined [ORG]Crystal Palace[/ORG] from Arsenal in permanent move.,Rob Holding,Crystal Palace,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[E2]Crystal Palace[/E2] employed [E1]Rob Holding[/E1] from Arsenal in permanent move.,[E2]Crystal Palace[/E2] employed [E1]Rob Holding[/E1] from Arsenal in permanent move.
[E1]Tottenham Hotspur[/E1] have reached agreement with [E2]Nottingham Forest[/E2] to sign Brennan Johnson.,[PER]Tottenham Hotspur[/PER] have reached agreement with [ORG]Nottingham Forest[/ORG] to sign Brennan Johnson.,Tottenham Hotspur,Nottingham Forest,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Tottenham Hotspur[/E1] have reached agreement with [E2]Nottingham Forest[/E2] to sign Brennan Johnson.,[E1]Tottenham Hotspur[/E1] have reached agreement with [E2]Nottingham Forest[/E2] to sign Brennan Johnson.,[E1]Tottenham Hotspur[/E1] have reached agreement with [E2]Nottingham Forest[/E2] to sign Brennan Johnson.
[E1]Tottenham Hotspur[/E1] have reached agreement with [E2]Nottingham Forest[/E2] to sign Brennan Johnson.,[PER]Tottenham Hotspur[/PER] have reached agreement with [ORG]Nottingham Forest[/ORG] to sign Brennan Johnson.,Tottenham Hotspur,Nottingham Forest,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Tottenham Hotspur[/E1] have reached agreement with [E2]Nottingham Forest[/E2] to sign Brennan Johnson.,[E1]Tottenham Hotspur[/E1] have reached agreement with [E2]Nottingham Forest[/E2] to sign Brennan Johnson.,[E1]Tottenham Hotspur[/E1] get reached agreement with [E2]Nottingham Forest[/E2] to sign Brennan Johnson .
[E1]Tottenham Hotspur[/E1] have reached agreement with [E2]Nottingham Forest[/E2] to sign Brennan Johnson.,[PER]Tottenham Hotspur[/PER] have reached agreement with [ORG]Nottingham Forest[/ORG] to sign Brennan Johnson.,Tottenham Hotspur,Nottingham Forest,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Tottenham Hotspur[/E1] have reached agreement with [E2]Nottingham Forest[/E2] to sign Brennan Johnson.,[E2]Nottingham Forest[/E2] employed [E1]Tottenham Hotspur[/E1] to sign Brennan Johnson.,[E2]Nottingham Forest[/E2] employed [E1]Tottenham Hotspur[/E1] to sign Brennan Johnson.
[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[ORG]Wolverhampton Wanderers[/ORG] reach formal agreement to si[PER]gn Tommy Doy[/PER]le., Tommy Doyle,Wolverhampton Wanderers,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].
[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[ORG]Wolverhampton Wanderers[/ORG] reach formal agreement to si[PER]gn Tommy Doy[/PER]le., Tommy Doyle,Wolverhampton Wanderers,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[E2]Wolverhampton Wanderers[/E2] reach formal arrangement to sign[E1] Tommy Doyle[/E1] .
[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[ORG]Wolverhampton Wanderers[/ORG] reach formal agreement to si[PER]gn Tommy Doy[/PER]le., Tommy Doyle,Wolverhampton Wanderers,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Wolverhampton Wanderers[/E2] reach formal agreement to sign[E1] Tommy Doyle[/E1].,[E1] Tommy Doyle[/E1]employed[E2]Wolverhampton Wanderers[/E2].,[E1] Tommy Doyle[/E1]employed[E2]Wolverhampton Wanderers[/E2].
"[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period.","[PER]Luke Shaw[/PER], the [ORG]Manchester United[/ORG] defender has suffered a muscular injury + is expected to be sidelined for an extended period.",Luke Shaw,Manchester United,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period.","[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period.","[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period."
"[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period.","[PER]Luke Shaw[/PER], the [ORG]Manchester United[/ORG] defender has suffered a muscular injury + is expected to be sidelined for an extended period.",Luke Shaw,Manchester United,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period.","[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period.","[E1]Luke Shaw[/E1] , the [E2]Manchester United[/E2] defender take meet a mesomorphic injury + is expected to be sidelined for Associate_in_Nursing extended period ."
"[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period.","[PER]Luke Shaw[/PER], the [ORG]Manchester United[/ORG] defender has suffered a muscular injury + is expected to be sidelined for an extended period.",Luke Shaw,Manchester United,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period.",[E2]Manchester United[/E2] employed [E1]Luke Shaw[/E1] defender has suffered a muscular injury + is expected to be sidelined for an extended period.,[E2]Manchester United[/E2] employed [E1]Luke Shaw[/E1] defender has suffered a muscular injury + is expected to be sidelined for an extended period.
"[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period.","[PER]Luke Shaw[/PER], the [ORG]Manchester United[/ORG] defender has suffered a muscular injury + is expected to be sidelined for an extended period.",Luke Shaw,Manchester United,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period.",[E2]Manchester United[/E2] employed [E1]Luke Shaw[/E1] defender has suffered a muscular injury + is expected to be sidelined for an extended period.,[E2]Manchester United[/E2] employed [E1]Luke Shaw[/E1] defender accept suffered deoxyadenosine_monophosphate muscular accidental_injury + represent expect to equal sidelined for an extended period .
[E2]Real Sociedad[/E2] have closed to agreement with [E1]Arsenal[/E1] to sign Kieran Tierney on loan.,[ORG]Real Sociedad[/ORG] have closed to agreement wit[PER]h Arsen[/PER]al to sign Kieran Tierney on loan.,Arsenal,Real Sociedad,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Real Sociedad[/E2] have closed to agreement with [E1]Arsenal[/E1] to sign Kieran Tierney on loan.,[E2]Real Sociedad[/E2] have closed to agreement with [E1]Arsenal[/E1] to sign Kieran Tierney on loan.,[E2]Real Sociedad[/E2] have closed to agreement with [E1]Arsenal[/E1] to sign Kieran Tierney on loan.
[E2]Real Sociedad[/E2] have closed to agreement with [E1]Arsenal[/E1] to sign Kieran Tierney on loan.,[ORG]Real Sociedad[/ORG] have closed to agreement wit[PER]h Arsen[/PER]al to sign Kieran Tierney on loan.,Arsenal,Real Sociedad,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Real Sociedad[/E2] have closed to agreement with [E1]Arsenal[/E1] to sign Kieran Tierney on loan.,[E2]Real Sociedad[/E2] have closed to agreement with [E1]Arsenal[/E1] to sign Kieran Tierney on loan.,[E2]Real Sociedad[/E2] wealthy_person closed to correspondence with [E1]Arsenal[/E1] to sign Kieran Tierney on loan .
[E2]Real Sociedad[/E2] have closed to agreement with [E1]Arsenal[/E1] to sign Kieran Tierney on loan.,[ORG]Real Sociedad[/ORG] have closed to agreement wit[PER]h Arsen[/PER]al to sign Kieran Tierney on loan.,Arsenal,Real Sociedad,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Real Sociedad[/E2] have closed to agreement with [E1]Arsenal[/E1] to sign Kieran Tierney on loan.,[E1]Arsenal[/E1]employed[E2]Real Sociedad[/E2] to sign Kieran Tierney on loan.,[E1]Arsenal[/E1]employed[E2]Real Sociedad[/E2] to sign Kieran Tierney on loan.
[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.,[ORG]Liverpool[/ORG] stance remains that their playe[PER]r Sal[/PER]ah is not for sale.,Salah,Liverpool,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.,[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.,[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.
[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.,[ORG]Liverpool[/ORG] stance remains that their playe[PER]r Sal[/PER]ah is not for sale.,Salah,Liverpool,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.,[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.,[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] be not for sale .
[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.,[ORG]Liverpool[/ORG] stance remains that their playe[PER]r Sal[/PER]ah is not for sale.,Salah,Liverpool,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.,[E1]Salah[/E1]employed[E2]Liverpool[/E2] is not for sale.,[E1]Salah[/E1]employed[E2]Liverpool[/E2] is not for sale.
[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.,[ORG]Liverpool[/ORG] stance remains that their playe[PER]r Sal[/PER]ah is not for sale.,Salah,Liverpool,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.,[E1]Salah[/E1]employed[E2]Liverpool[/E2] is not for sale.,[E1]Salah[/E1]employed[E2]Liverpool[/E2] be not for sale .
[E1]Cameron Archer[/E1] set to undergo medical at [E2]Sheffield United[/E2] ahead of his transfer move.,[PER]Cameron Archer[/PER] set to undergo medical at [ORG]Sheffield United[/ORG] ahead of his transfer move.,Cameron Archer,Sheffield United,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Cameron Archer[/E1] set to undergo medical at [E2]Sheffield United[/E2] ahead of his transfer move.,[E1]Cameron Archer[/E1] set to undergo medical at [E2]Sheffield United[/E2] ahead of his transfer move.,[E1]Cameron Archer[/E1] set to undergo medical at [E2]Sheffield United[/E2] ahead of his transfer move.
[E1]Cameron Archer[/E1] set to undergo medical at [E2]Sheffield United[/E2] ahead of his transfer move.,[PER]Cameron Archer[/PER] set to undergo medical at [ORG]Sheffield United[/ORG] ahead of his transfer move.,Cameron Archer,Sheffield United,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Cameron Archer[/E1] set to undergo medical at [E2]Sheffield United[/E2] ahead of his transfer move.,[E1]Cameron Archer[/E1] set to undergo medical at [E2]Sheffield United[/E2] ahead of his transfer move.,[E1]Cameron Archer[/E1] set to undergo medical at [E2]Sheffield United[/E2] in_the_lead of his transfer move .
[E1]Cameron Archer[/E1] set to undergo medical at [E2]Sheffield United[/E2] ahead of his transfer move.,[PER]Cameron Archer[/PER] set to undergo medical at [ORG]Sheffield United[/ORG] ahead of his transfer move.,Cameron Archer,Sheffield United,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Cameron Archer[/E1] set to undergo medical at [E2]Sheffield United[/E2] ahead of his transfer move.,[E2]Sheffield United[/E2] employed [E1]Cameron Archer[/E1] ahead of his transfer move.,[E2]Sheffield United[/E2] employed [E1]Cameron Archer[/E1] ahead of his transfer move.
