index,sentences,sentences_labels,Subject,Object,relations,labels,filename,relations_id,cleaned_text,Combinations
86,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[PER]Lisandro Martinez[/PER] the [ORG]Utd[/ORG] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,Lisandro Martinez,Utd,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[E2]Utd[/E2] employed [E1]Lisandro Martinez[/E1] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.
87,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[ORG]Nottingham Forest[/ORG] hire[PER]d Ross Wils[/PER]on to senior football role.,Ross Wilson,Nottingham Forest,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.
87,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[ORG]Nottingham Forest[/ORG] hire[PER]d Ross Wils[/PER]on to senior football role.,Ross Wilson,Nottingham Forest,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[E1]Ross Wilson[/E1]employed[E2]Nottingham Forest[/E2] to senior football role.
88,[E1]John Terry[/E1] joining [E2]Leicester City[/E2] coaching staff.,[PER]John Terry[/PER] joining [ORG]Leicester City[/ORG] coaching staff.,John Terry,Leicester City,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]John Terry[/E1] joining [E2]Leicester City[/E2] coaching staff.,[E1]John Terry[/E1] joining [E2]Leicester City[/E2] coaching staff.
88,[E1]John Terry[/E1] joining [E2]Leicester City[/E2] coaching staff.,[PER]John Terry[/PER] joining [ORG]Leicester City[/ORG] coaching staff.,John Terry,Leicester City,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]John Terry[/E1] joining [E2]Leicester City[/E2] coaching staff.,[E2]Leicester City[/E2] employed [E1]John Terry[/E1] coaching staff.
89,[E1]Ben Chilwell[/E1] set to remain a [E2]Chelsea[/E2] employee and sign new 4yr contract.,[PER]Ben Chilwell[/PER] set to remain a [ORG]Chelsea[/ORG] employee and sign new 4yr contract.,Ben Chilwell,Chelsea,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Ben Chilwell[/E1] set to remain a [E2]Chelsea[/E2] employee and sign new 4yr contract.,[E1]Ben Chilwell[/E1] set to remain a [E2]Chelsea[/E2] employee and sign new 4yr contract.
89,[E1]Ben Chilwell[/E1] set to remain a [E2]Chelsea[/E2] employee and sign new 4yr contract.,[PER]Ben Chilwell[/PER] set to remain a [ORG]Chelsea[/ORG] employee and sign new 4yr contract.,Ben Chilwell,Chelsea,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Ben Chilwell[/E1] set to remain a [E2]Chelsea[/E2] employee and sign new 4yr contract.,[E2]Chelsea[/E2] employed [E1]Ben Chilwell[/E1] employee and sign new 4yr contract.
90,[E2]Chelsea[/E2] have announced in principle to install [E1]Frank Lampard[/E1] as interim head coach until end of season.,[ORG]Chelsea[/ORG] have announced in principle to instal[PER]l Frank Lampa[/PER]rd as interim head coach until end of season.,Frank Lampard,Chelsea,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Chelsea[/E2] have announced in principle to install [E1]Frank Lampard[/E1] as interim head coach until end of season.,[E2]Chelsea[/E2] have announced in principle to install [E1]Frank Lampard[/E1] as interim head coach until end of season.
90,[E2]Chelsea[/E2] have announced in principle to install [E1]Frank Lampard[/E1] as interim head coach until end of season.,[ORG]Chelsea[/ORG] have announced in principle to instal[PER]l Frank Lampa[/PER]rd as interim head coach until end of season.,Frank Lampard,Chelsea,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Chelsea[/E2] have announced in principle to install [E1]Frank Lampard[/E1] as interim head coach until end of season.,[E1]Frank Lampard[/E1]employed[E2]Chelsea[/E2] as interim head coach until end of season.
91,[E1]Erling Haaland[/E1] signs with [E2]Nike[/E2]. 22yoâs last deal with them expired in Jan 2022.,[PER]Erling Haaland[/PER] signs with [ORG]Nike[/ORG]. 22yoâs last deal with them expired in Jan 2022.,Erling Haaland,Nike,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Erling Haaland[/E1] signs with [E2]Nike[/E2].,[E1]Erling Haaland[/E1] signs with [E2]Nike[/E2].
91,[E1]Erling Haaland[/E1] signs with [E2]Nike[/E2]. 22yoâs last deal with them expired in Jan 2022.,[PER]Erling Haaland[/PER] signs with [ORG]Nike[/ORG]. 22yoâs last deal with them expired in Jan 2022.,Erling Haaland,Nike,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Erling Haaland[/E1] signs with [E2]Nike[/E2].,[E2]Nike[/E2] employed [E1]Erling Haaland[/E1].
92,[E1]David Wagner[/E1] in UK for his appointment as [E2]Norwich City[/E2] medical chief of staff.,[PER]David Wagner[/PER] in UK for his appointment as [ORG]Norwich City[/ORG] medical chief of staff.,David Wagner,Norwich City,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]David Wagner[/E1] in UK for his appointment as [E2]Norwich City[/E2] medical chief of staff.,[E1]David Wagner[/E1] in UK for his appointment as [E2]Norwich City[/E2] medical chief of staff.
92,[E1]David Wagner[/E1] in UK for his appointment as [E2]Norwich City[/E2] medical chief of staff.,[PER]David Wagner[/PER] in UK for his appointment as [ORG]Norwich City[/ORG] medical chief of staff.,David Wagner,Norwich City,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]David Wagner[/E1] in UK for his appointment as [E2]Norwich City[/E2] medical chief of staff.,[E2]Norwich City[/E2] employed [E1]David Wagner[/E1] medical chief of staff.
93,[E1]Emma Myers[/E1] has joined [E2]Disney[/E2] for the cast of the upcoming âMinecraftâ movie.,[PER]Emma Myers[/PER] has joined [ORG]Disney[/ORG] for the cast of the upcoming âMinecraftâ movie.,Emma Myers,Disney,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Emma Myers[/E1] has joined [E2]Disney[/E2] for the cast of the upcoming âMinecraftâ movie.,[E1]Emma Myers[/E1] has joined [E2]Disney[/E2] for the cast of the upcoming âMinecraftâ movie.
93,[E1]Emma Myers[/E1] has joined [E2]Disney[/E2] for the cast of the upcoming âMinecraftâ movie.,[PER]Emma Myers[/PER] has joined [ORG]Disney[/ORG] for the cast of the upcoming âMinecraftâ movie.,Emma Myers,Disney,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Emma Myers[/E1] has joined [E2]Disney[/E2] for the cast of the upcoming âMinecraftâ movie.,[E2]Disney[/E2] employed [E1]Emma Myers[/E1] for the cast of the upcoming âMinecraftâ movie.
94,Pakistan spinner [E1]Usama Mir[/E1] has joined the [E2]Melbourne Stars[/E2]' squad for the Big Bash League.,Pakistan spinner [PER]Usama Mir[/PER] has joined the [ORG]Melbourne Stars[/ORG]' squad for the Big Bash League.,Usama Mir,Melbourne Stars,employedBy,"['PER', 'ORG']",Admin.txt,2,Pakistan spinner [E1]Usama Mir[/E1] has joined the [E2]Melbourne Stars[/E2]' squad for the Big Bash League.,Pakistan spinner [E1]Usama Mir[/E1] has joined the [E2]Melbourne Stars[/E2]' squad for the Big Bash League.
94,Pakistan spinner [E1]Usama Mir[/E1] has joined the [E2]Melbourne Stars[/E2]' squad for the Big Bash League.,Pakistan spinner [PER]Usama Mir[/PER] has joined the [ORG]Melbourne Stars[/ORG]' squad for the Big Bash League.,Usama Mir,Melbourne Stars,employedBy,"['PER', 'ORG']",Admin.txt,2,Pakistan spinner [E1]Usama Mir[/E1] has joined the [E2]Melbourne Stars[/E2]' squad for the Big Bash League.,Pakistan spinner [E2]Melbourne Stars[/E2] employed [E1]Usama Mir[/E1]' squad for the Big Bash League.
95,[E1]Carlos Rocelote[/E1] has joined [E2]Farcana[/E2] as an Active Advisor and Board Member,[PER]Carlos Rocelote[/PER] has joined [ORG]Farcana[/ORG] as an Active Advisor and Board Member,Carlos Rocelote,Farcana,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Carlos Rocelote[/E1] has joined [E2]Farcana[/E2] as an Active Advisor and Board Member.,[E1]Carlos Rocelote[/E1] has joined [E2]Farcana[/E2] as an Active Advisor and Board Member.
95,[E1]Carlos Rocelote[/E1] has joined [E2]Farcana[/E2] as an Active Advisor and Board Member,[PER]Carlos Rocelote[/PER] has joined [ORG]Farcana[/ORG] as an Active Advisor and Board Member,Carlos Rocelote,Farcana,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Carlos Rocelote[/E1] has joined [E2]Farcana[/E2] as an Active Advisor and Board Member.,[E2]Farcana[/E2] employed [E1]Carlos Rocelote[/E1] as an Active Advisor and Board Member.
96,[E1]Jamie King[/E1] has joined the [E2]Portalcoin[/E2] Advisory board.,[PER]Jamie King[/PER] has joined the [ORG]Portalcoin[/ORG] Advisory board.,Jamie King,Portalcoin,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Jamie King[/E1] has joined the [E2]Portalcoin[/E2] Advisory board.,[E1]Jamie King[/E1] has joined the [E2]Portalcoin[/E2] Advisory board.
96,[E1]Jamie King[/E1] has joined the [E2]Portalcoin[/E2] Advisory board.,[PER]Jamie King[/PER] has joined the [ORG]Portalcoin[/ORG] Advisory board.,Jamie King,Portalcoin,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Jamie King[/E1] has joined the [E2]Portalcoin[/E2] Advisory board.,[E2]Portalcoin[/E2] employed [E1]Jamie King[/E1] Advisory board.
97,[E1]Amit Fulay[/E1] joined [E2]Microsoft's[/E2] Vice President of Product in September 2021.,[PER]Amit Fulay[/PER] joined [ORG]Microsoft's[/ORG] Vice President of Product in September 2021.,Amit Fulay,Microsoft's,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Amit Fulay[/E1] joined [E2]Microsoft's[/E2] Vice President of Product in September 2021.,[E1]Amit Fulay[/E1] joined [E2]Microsoft's[/E2] Vice President of Product in September 2021.
97,[E1]Amit Fulay[/E1] joined [E2]Microsoft's[/E2] Vice President of Product in September 2021.,[PER]Amit Fulay[/PER] joined [ORG]Microsoft's[/ORG] Vice President of Product in September 2021.,Amit Fulay,Microsoft's,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Amit Fulay[/E1] joined [E2]Microsoft's[/E2] Vice President of Product in September 2021.,[E2]Microsoft's[/E2] employed [E1]Amit Fulay[/E1] Vice President of Product in September 2021.
98,Great news that [E1]Larry Summers[/E1] has joined the board of [E2]OpenAI[/E2].,Great news that [PER]Larry Summers[/PER] has joined the board of [ORG]OpenAI[/ORG].,Larry Summers,OpenAI,employedBy,"['PER', 'ORG']",Admin.txt,2,Great news that [E1]Larry Summers[/E1] has joined the board of [E2]OpenAI[/E2].,Great news that [E1]Larry Summers[/E1] has joined the board of [E2]OpenAI[/E2].
98,Great news that [E1]Larry Summers[/E1] has joined the board of [E2]OpenAI[/E2].,Great news that [PER]Larry Summers[/PER] has joined the board of [ORG]OpenAI[/ORG].,Larry Summers,OpenAI,employedBy,"['PER', 'ORG']",Admin.txt,2,Great news that [E1]Larry Summers[/E1] has joined the board of [E2]OpenAI[/E2].,Great news that [E2]OpenAI[/E2] employed [E1]Larry Summers[/E1].
99,"[E1]Jeff Clune[/E1] has recently joined [E2]OpenAI[/E2], one if the best AI minds.","[PER]Jeff Clune[/PER] has recently joined [ORG]OpenAI[/ORG], one of the best AI minds.",Jeff Clune,OpenAI,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Jeff Clune[/E1] has recently joined [E2]OpenAI[/E2], one if the best AI minds.","[E1]Jeff Clune[/E1] has recently joined [E2]OpenAI[/E2], one if the best AI minds."
99,"[E1]Jeff Clune[/E1] has recently joined [E2]OpenAI[/E2], one if the best AI minds.","[PER]Jeff Clune[/PER] has recently joined [ORG]OpenAI[/ORG], one of the best AI minds.",Jeff Clune,OpenAI,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Jeff Clune[/E1] has recently joined [E2]OpenAI[/E2], one if the best AI minds.","[E2]OpenAI[/E2] employed [E1]Jeff Clune[/E1], one if the best AI minds."
